ImageNumber,ObjectNumber,SEX,GENOTYPE,MOUSE #,CRE,GENETICS,TIMEPOINT,TREATMENT,WELL,Intensity_IntegratedIntensity_CASPGray,Intensity_IntegratedIntensity_DNA,Intensity_IntegratedIntensity_EDU,Intensity_IntegratedIntensity_TUNEL,Intensity_MeanIntensity_CASPGray,Intensity_MeanIntensity_DNA,Intensity_MeanIntensity_EDU,Intensity_MeanIntensity_TUNEL,Intensity_MedianIntensity_CASPGray,Intensity_MedianIntensity_DNA,Intensity_MedianIntensity_EDU,Intensity_MedianIntensity_TUNEL,Intensity_StdIntensity_CASPGray,Intensity_StdIntensity_DNA,Intensity_StdIntensity_EDU,Intensity_StdIntensity_TUNEL,Number_Object_Number,AreaShape_Area,AreaShape_Perimeter,CASP intensity corrected,EDU Intensity corrected,TUNEL Intensity Corrected ,CASP area corrected,EDU area corrected,TUNEL area Corrected ,CASP area and Intensity corrected,EDU area and intensity corrected,TUNEL area  and intensity Corrected 
914,1,MALE,Tg,BM15,+,Tg/WT,3HR,NOUV,2,133.8745136,3143.171323,28.74509914,465.4666814,0.005189136,0.121833068,0.001114194,0.018042044,0,0.135947719,0,0.015686275,0.013107811,0.077749586,0.001593512,0.009969115,1,22654,741.156,0.042592178,0.009145254,1.48E-01,0.005909531,0.001268875,2.05E-02,1.88E-06,4.04E-07,6.54E-06
915,1,MALE,Tg,BM15,+,Tg/WT,3HR,NOUV,2,494.1202759,14563.6396,209.9581787,2330.015757,0.005042661,0.148626767,0.002142693,0.023778583,0,0.168627456,0.00130719,0.020915033,0.011248864,0.09979882,0.002601398,0.014508029,1,89462,2252.736,0.033928351,0.014416601,1.60E-01,0.005523242,0.002346898,2.60E-02,3.79E-07,1.61E-07,1.79E-06
916,1,MALE,Tg,BM15,+,Tg/WT,3HR,NOUV,2,189.6758228,11416.63691,208.6052373,1699.427502,0.002832335,0.170478989,0.003114999,0.02537671,0,0.185620919,0.002614379,0.020915033,0.006963362,0.096242542,0.003288611,0.015453665,1,61174,1426.364,0.016613984,0.018272039,1.49E-01,0.003100595,0.003410031,2.78E-02,2.72E-07,2.99E-07,2.43E-06
917,1,MALE,Tg,BM15,+,Tg/WT,3HR,NOUV,2,36.14771346,10576.91399,189.1777857,1081.788269,0.000635475,0.185941564,0.003325735,0.019017778,0,0.210457519,0.002614379,0.018300654,0.005265444,0.097163684,0.003092321,0.010198157,1,51979,1221.562,0.003417605,0.017885915,1.02E-01,0.000695429,0.003639504,2.08E-02,6.57E-08,3.44E-07,1.97E-06
917,2,MALE,Tg,BM15,+,Tg/WT,3HR,NOUV,2,64.22745279,4042.83802,72.41176755,739.8196313,0.001649141,0.103806245,0.001859286,0.018996036,0,0.105882354,0.00130719,0.018300654,0.008333947,0.061237329,0.002013719,0.009705325,2,35056,856.442,0.015886724,0.017911123,1.83E-01,0.001832139,0.002065603,2.11E-02,4.53E-07,5.11E-07,5.22E-06
918,1,MALE,Tg,BM15,+,Tg/WT,3HR,NOUV,2,20.46666724,4810.434121,86.68627798,564.6170119,0.000541146,0.127189501,0.002292014,0.014928664,0,0.138562098,0.00130719,0.013071896,0.004959274,0.069699958,0.002767132,0.007850495,1,34162,825.748,0.00425464,0.018020469,1.17E-01,0.000599106,0.002537506,1.65E-02,1.25E-07,5.28E-07,3.44E-06
919,1,MALE,Tg,BM15,+,Tg/WT,3HR,NOUV,2,7.198693041,1871.149069,191.9934703,271.8170022,0.00040897,0.106303208,0.01090748,0.015442393,0,0.112418301,0.009150327,0.015686275,0.002520959,0.067375942,0.010186094,0.008257308,1,15278,500.934,0.003847204,0.102607255,1.45E-01,0.00047118,0.012566663,1.78E-02,2.52E-07,6.72E-06,9.51E-06
921,1,MALE,Tg,BM15,+,Tg/WT,3HR,NOUV,2,151.1738605,5071.645875,1215.091539,635.4117846,0.004530097,0.151977642,0.036411601,0.019040837,0,0.172549024,0.03267974,0.018300654,0.013595709,0.08393316,0.02947041,0.009871828,1,29977,775.494,0.029807653,0.239585249,1.25E-01,0.005042995,0.040534127,2.12E-02,9.94E-07,7.99E-06,4.18E-06
922,1,MALE,Tg,BM15,+,Tg/WT,3HR,NOUV,2,532.9516488,13219.30626,264.2196183,1562.883708,0.007556168,0.187422819,0.003746096,0.022158505,0,0.20784314,0.002614379,0.018300654,0.016231044,0.113154248,0.004305275,0.013894096,1,64016,1498.726,0.040316159,0.019987404,1.18E-01,0.008325288,0.0041274,2.44E-02,6.30E-07,3.12E-07,1.85E-06
923,1,MALE,Tg,BM15,+,Tg/WT,3HR,NOUV,2,3.215686373,800.4157074,42.1045768,326.2039314,0.000260929,0.06494772,0.00341647,0.026468998,0,0.064052291,0.002614379,0.020915033,0.002176026,0.039548689,0.003917217,0.017965041,1,10366,411.234,0.00401752,0.052603386,4.08E-01,0.000310215,0.004061796,3.15E-02,3.88E-07,5.07E-06,3.93E-05
925,1,MALE,Tg,BM15,+,Tg/WT,3HR,NOUV,2,119.4784347,3126.156942,52.74379302,392.4496857,0.005472128,0.143178389,0.002415672,0.017974246,0,0.15947713,0.00130719,0.018300654,0.0160114,0.085788123,0.002696437,0.009244897,1,18620,780.64,0.03821895,0.016871767,1.26E-01,0.006416672,0.002832642,2.11E-02,2.05E-06,9.06E-07,6.74E-06
926,1,MALE,Tg,BM15,+,Tg/WT,3HR,NOUV,2,55.2718971,15536.49843,311.766026,2050.705947,0.000511862,0.143880447,0.002887204,0.018991183,0,0.155555561,0.002614379,0.018300654,0.003262572,0.084805672,0.003054747,0.010020581,1,98949,2715.448,0.003557552,0.020066685,1.32E-01,0.00055859,0.003150775,2.07E-02,3.60E-08,2.03E-07,1.33E-06
926,2,MALE,Tg,BM15,+,Tg/WT,3HR,NOUV,2,2.321568695,4692.594882,58.28889125,613.0562289,6.62E-05,0.133734073,0.001661173,0.017471465,0,0.149019614,0.00130719,0.015686275,0.001018842,0.085764525,0.002025778,0.009169817,2,31569,810.952,0.00049473,0.012421462,1.31E-01,7.35E-05,0.001846397,1.94E-02,1.57E-08,3.93E-07,4.14E-06
931,1,MALE,Tg,BM15,+,Tg/WT,3HR,NOUV,2,2.037908555,3482.341265,918.1006801,418.1777911,8.55E-05,0.146046857,0.038504474,0.017538072,0,0.168627456,0.03267974,0.015686275,0.001002468,0.089995534,0.035736981,0.009192199,1,20806,689.22,0.000585212,0.26364466,1.20E-01,9.79E-05,0.044126727,2.01E-02,2.81E-08,1.27E-05,5.77E-06
931,2,MALE,Tg,BM15,+,Tg/WT,3HR,NOUV,2,26.83921644,981.030092,69.8732054,457.283674,0.001648803,0.060267237,0.004292493,0.028092129,0,0.060130719,0.003921569,0.023529412,0.006975107,0.035732906,0.004050147,0.019936151,2,13926,512.692,0.027358199,0.071224324,4.66E-01,0.001927274,0.005017464,3.28E-02,1.96E-06,5.11E-06,3.35E-05
933,1,MALE,Tg,BM15,+,Tg/WT,3HR,NOUV,2,3.575163501,1097.277154,16.354249,209.5764773,0.000287485,0.08823393,0.001315073,0.016852402,0,0.087581702,0,0.015686275,0.002895275,0.058008911,0.002027197,0.008490635,1,10502,408.686,0.003258214,0.014904392,1.91E-01,0.000340427,0.001557251,2.00E-02,3.10E-07,1.42E-06,1.82E-05
935,1,MALE,Tg,BM15,+,Tg/WT,3HR,NOUV,2,516.0928249,13530.98598,278.7882469,1586.190899,0.007341814,0.192488598,0.003965975,0.022564776,0,0.200000003,0.003921569,0.020915033,0.016997712,0.103965514,0.003398631,0.011663011,1,64741,1226.988,0.038141553,0.02060369,1.17E-01,0.007971654,0.004306209,2.45E-02,5.89E-07,3.18E-07,1.81E-06
936,1,MALE,Tg,BM15,+,Tg/WT,3HR,NOUV,2,16.47058872,3386.511205,106.5751675,415.6470718,0.000794299,0.163315548,0.00513962,0.020044708,0,0.179084972,0.003921569,0.018300654,0.004225004,0.102504334,0.004684902,0.009199492,1,17947,617.736,0.004863586,0.03147049,1.23E-01,0.000917735,0.005938328,2.32E-02,2.71E-07,1.75E-06,6.84E-06
936,2,MALE,Tg,BM15,+,Tg/WT,3HR,NOUV,2,0.015686275,2715.3687,49.93856412,413.709817,6.62E-07,0.114577353,0.002107201,0.017456847,0,0.117647059,0.00130719,0.015686275,4.80E-05,0.072289002,0.00255515,0.008665113,2,20733,662.15,5.78E-06,0.01839108,1.52E-01,7.57E-07,0.002408651,2.00E-02,2.79E-10,8.87E-07,7.35E-06
936,3,MALE,Tg,BM15,+,Tg/WT,3HR,NOUV,2,4.443137396,2994.754328,135.5490249,617.4509995,0.000156526,0.105501104,0.004775207,0.021751955,0,0.09150327,0.003921569,0.020915033,0.001277754,0.072124736,0.004825907,0.009827323,3,25195,699.71,0.00148364,0.045262152,2.06E-01,0.00017635,0.005379997,2.45E-02,5.89E-08,1.80E-06,8.18E-06
937,1,MALE,Tg,BM15,+,Tg/WT,3HR,NOUV,2,37.53072002,3856.060238,109.4522921,714.867996,0.001136055,0.116722976,0.003313122,0.02163906,0,0.125490204,0.002614379,0.020915033,0.006399317,0.081822735,0.003180859,0.010141426,1,28579,1161.798,0.009732918,0.028384487,1.85E-01,0.001313227,0.003829815,2.50E-02,3.41E-07,9.93E-07,6.49E-06
937,2,MALE,Tg,BM15,+,Tg/WT,3HR,NOUV,2,3.388235399,2245.43012,83.19216001,328.5307294,0.000198027,0.131234957,0.004862195,0.019201095,0,0.152941182,0.003921569,0.018300654,0.001758253,0.082522502,0.004927394,0.0091045,2,14623,541.794,0.001508947,0.037049543,1.46E-01,0.000231706,0.005689131,2.25E-02,1.03E-07,2.53E-06,1.00E-05
938,1,MALE,Tg,BM15,+,Tg/WT,3HR,NOUV,2,622.6287753,6028.128262,161.9581767,1136.439251,0.011865246,0.114876194,0.003086387,0.021656775,0,0.11503268,0.002614379,0.020915033,0.02575484,0.070104686,0.002957602,0.010973861,1,47279,1180.734,0.103287247,0.026867075,1.89E-01,0.013169246,0.003425584,2.40E-02,2.18E-06,5.68E-07,3.99E-06
939,1,MALE,Tg,BM15,+,Tg/WT,3HR,NOUV,2,703.538582,9942.878694,268.3751745,1724.653648,0.008735052,0.123449613,0.003332115,0.021413097,0,0.122875817,0.002614379,0.020915033,0.016780974,0.074883383,0.003377816,0.012006865,1,73365,1840.044,0.070758037,0.026991698,1.73E-01,0.009589567,0.003658082,2.35E-02,9.64E-07,3.68E-07,2.36E-06
939,2,MALE,Tg,BM15,+,Tg/WT,3HR,NOUV,2,128.4392194,3734.592257,234.6954337,959.0876107,0.003187315,0.092676682,0.005824142,0.023800472,0,0.09150327,0.003921569,0.020915033,0.008960561,0.056371389,0.005534655,0.014772263,2,35980,1026.862,0.034391765,0.062843657,2.57E-01,0.003569739,0.006522941,2.67E-02,9.56E-07,1.75E-06,7.14E-06
939,3,MALE,Tg,BM15,+,Tg/WT,3HR,NOUV,2,17.20261488,691.0183201,12.7294123,109.0326833,0.002665832,0.107084816,0.001972635,0.016896433,0,0.105882354,0.00130719,0.015686275,0.008309213,0.072377719,0.002417826,0.010495852,3,4994,299.686,0.024894586,0.018421237,1.58E-01,0.003444657,0.002548941,2.18E-02,4.98E-06,3.69E-06,3.16E-05
940,1,MALE,Tg,BM15,+,Tg/WT,3HR,NOUV,2,2.857516419,256.358177,18.88235369,152.8052335,0.000418622,0.037556135,0.00276624,0.022385765,0,0.03006536,0.00130719,0.020915033,0.003435402,0.024969541,0.003115039,0.010429318,1,5183,367.68,0.011146578,0.07365614,5.96E-01,0.000551325,0.003643132,2.95E-02,2.15E-06,1.42E-05,1.15E-04
943,1,MALE,Tg,BM15,+,Tg/WT,3HR,NOUV,2,91.96209411,5224.206675,137.2274564,642.9856411,0.002974002,0.168947891,0.004437858,0.020793792,0,0.176470593,0.002614379,0.018300654,0.009194134,0.094186477,0.004492852,0.010674471,1,27946,812.15,0.017603074,0.026267616,1.23E-01,0.003290707,0.004910451,2.30E-02,6.30E-07,9.40E-07,4.40E-06
943,2,MALE,Tg,BM15,+,Tg/WT,3HR,NOUV,2,62.92679925,4424.40927,83.63399039,485.7438059,0.002850333,0.200408084,0.003788286,0.022002256,0,0.213071898,0.002614379,0.020915033,0.008016107,0.101216869,0.003553651,0.0101568,2,19714,660.838,0.014222644,0.01890286,1.10E-01,0.003191985,0.004242365,2.46E-02,7.21E-07,9.59E-07,5.57E-06
943,3,MALE,Tg,BM15,+,Tg/WT,3HR,NOUV,2,31.30588327,3019.750406,57.69804148,355.6313839,0.001571817,0.15161673,0.002896924,0.01785567,0,0.156862751,0.00130719,0.018300654,0.006031307,0.101186706,0.00399901,0.009258408,3,17224,634.38,0.010367043,0.019106891,1.18E-01,0.001817573,0.003349863,2.06E-02,6.02E-07,1.11E-06,6.84E-06
945,1,MALE,Tg,BM15,+,Tg/WT,3HR,NOUV,2,4.989542638,3694.281138,52.7634009,405.4196207,0.000219292,0.162364573,0.002318965,0.017818293,0,0.189542487,0.002614379,0.018300654,0.001874077,0.095750882,0.002338056,0.008839526,1,19902,620.29,0.001350613,0.014282454,1.10E-01,0.000250706,0.002651161,2.04E-02,6.79E-08,7.18E-07,5.51E-06
945,2,MALE,Tg,BM15,+,Tg/WT,3HR,NOUV,2,8.775163649,2725.668045,51.64967511,650.1542696,0.000207142,0.06434077,0.001219217,0.01534722,0,0.05751634,0,0.015686275,0.002654853,0.042189916,0.001975646,0.008589408,2,38127,987.098,0.003219454,0.018949364,2.39E-01,0.000230156,0.001354675,1.71E-02,8.44E-08,4.97E-07,6.26E-06
947,1,MALE,Tg,BM15,+,Tg/WT,3HR,NOUV,2,15.25620959,4308.694227,102.7228799,631.6549218,0.000464463,0.131174665,0.003127314,0.019230217,0,0.139869288,0.002614379,0.018300654,0.002957845,0.078425121,0.003440525,0.008920939,1,29041,833.646,0.003540797,0.023840838,1.47E-01,0.000525333,0.003537167,2.18E-02,1.22E-07,8.21E-07,5.05E-06
948,1,MALE,Tg,BM15,+,Tg/WT,3HR,NOUV,2,819.6510036,12736.6657,365.0026293,2082.478495,0.009665582,0.150194758,0.004304226,0.02455724,0,0.152941182,0.003921569,0.023529412,0.016277924,0.083376978,0.003727029,0.012975919,1,78893,1747.286,0.064353656,0.028657628,1.64E-01,0.010389401,0.004626553,2.64E-02,8.16E-07,3.63E-07,2.07E-06
948,2,MALE,Tg,BM15,+,Tg/WT,3HR,NOUV,2,2.779085058,1437.028794,31.71241958,193.7254964,0.000237671,0.122896502,0.002712086,0.016567647,0,0.138562098,0.002614379,0.015686275,0.002318094,0.073741903,0.003020713,0.008363314,2,10236,483.45,0.00193391,0.022068047,1.35E-01,0.000271501,0.003098126,1.89E-02,1.89E-07,2.16E-06,1.32E-05
949,1,MALE,Tg,BM15,+,Tg/WT,3HR,NOUV,2,267.3137329,4272.545215,246.9346497,946.117676,0.006712546,0.107288381,0.006200805,0.023758071,0,0.105882354,0.005228758,0.023529412,0.017386735,0.073581908,0.005650324,0.011768153,1,35325,1137.142,0.062565454,0.057795679,2.21E-01,0.007567268,0.006990365,2.68E-02,1.77E-06,1.64E-06,6.27E-06
950,1,MALE,Tg,BM15,+,Tg/WT,3HR,NOUV,2,46.14771372,767.5921774,79.39738849,251.6470668,0.003440265,0.057223213,0.005918994,0.018760032,0,0.049673203,0.003921569,0.018300654,0.014377909,0.038071107,0.008589548,0.009411695,1,11386,434.514,0.060120094,0.103436943,3.28E-01,0.004053022,0.006973247,2.21E-02,5.28E-06,9.08E-06,2.88E-05
950,2,MALE,Tg,BM15,+,Tg/WT,3HR,NOUV,2,320.9254993,2502.060198,328.0287682,454.2745238,0.015979162,0.124579775,0.01633284,0.022618728,0,0.13464053,0.013071896,0.020915033,0.039379049,0.074149747,0.014627382,0.010861216,2,17584,545.144,0.1282645,0.131103468,1.82E-01,0.018250995,0.018654957,2.58E-02,7.29E-06,7.46E-06,1.03E-05
952,1,MALE,Tg,BM15,+,Tg/WT,3HR,NOUV,2,1619.281092,24031.71961,679.1268238,3974.983125,0.011907179,0.176714216,0.004993873,0.029229536,0.005228758,0.180392161,0.003921569,0.026143791,0.01575831,0.088776663,0.005315384,0.015863264,1,127272,2206.762,0.067380991,0.028259602,1.65E-01,0.012722996,0.005336027,3.12E-02,5.29E-07,2.22E-07,1.30E-06
955,1,MALE,Tg,BM15,+,Tg/WT,3HR,NOUV,2,10.78169966,2771.513801,46.03921743,640.5202817,0.000292132,0.07509453,0.001247439,0.017354981,0,0.071895428,0.00130719,0.015686275,0.002368084,0.044168151,0.001636998,0.008658754,1,32761,979.334,0.003890184,0.016611578,2.31E-01,0.000329102,0.001405306,1.96E-02,1.19E-07,5.07E-07,7.05E-06
955,2,MALE,Tg,BM15,+,Tg/WT,3HR,NOUV,2,0.155555561,2842.953019,123.836606,544.5647235,4.58E-06,0.083734479,0.003647402,0.016039253,0,0.081045754,0.00130719,0.015686275,0.00014618,0.04868448,0.005159817,0.007892228,2,30475,773.226,5.47E-05,0.043559146,1.92E-01,5.10E-06,0.004063547,1.79E-02,1.80E-09,1.43E-06,6.29E-06
955,3,MALE,Tg,BM15,+,Tg/WT,3HR,NOUV,2,0.071895427,727.3242037,6.324183223,151.0823579,7.26E-06,0.073422593,0.000638419,0.015251601,0,0.06797386,0,0.015686275,0.000217678,0.049445955,0.001089008,0.00781587,3,8143,385.094,9.88E-05,0.008695136,2.08E-01,8.83E-06,0.00077664,1.86E-02,1.21E-08,1.07E-06,2.55E-05
956,1,MALE,Tg,BM15,+,Tg/WT,3HR,NOUV,2,0.011764707,788.7346611,18.07712486,282.3215776,7.39E-07,0.049537411,0.001135355,0.01773154,0,0.047058824,0,0.015686275,6.95E-05,0.027833917,0.001453507,0.009187618,1,13382,610.456,1.49E-05,0.022919146,3.58E-01,8.79E-07,0.001350854,2.11E-02,1.11E-09,1.71E-06,2.67E-05
959,1,MALE,Tg,BM15,+,Tg/WT,3HR,NOUV,2,0.00130719,1174.201337,43.20784483,236.773864,8.00E-08,0.071882543,0.002645108,0.01449488,0,0.074509807,0.00130719,0.013071896,1.02E-05,0.042507469,0.003440971,0.00824671,1,14020,498.762,1.11E-06,0.036797646,2.02E-01,9.32E-08,0.003081872,1.69E-02,7.94E-11,2.62E-06,1.44E-05
960,1,MALE,Tg,BM15,+,Tg/WT,3HR,NOUV,2,14.55686318,10423.67608,2870.001388,1496.873249,0.000195478,0.139975239,0.038540063,0.020100892,0,0.155555561,0.035294119,0.018300654,0.001828695,0.08077207,0.031000276,0.010754855,1,67490,1897.018,0.001396519,0.275334859,1.44E-01,0.000215689,0.042524839,2.22E-02,2.07E-08,4.08E-06,2.13E-06
961,1,MALE,Tg,BM15,+,Tg/WT,3HR,NOUV,2,0,1174.227482,47.9973874,181.3307248,0,0.101876408,0.004164271,0.01573232,0,0.098039217,0.002614379,0.015686275,0,0.073725966,0.006112794,0.008060428,1,9615,417.724,0,0.040875715,1.54E-01,0,0.004991928,1.89E-02,0.00E+00,4.25E-06,1.61E-05
962,1,MALE,Tg,BM15,+,Tg/WT,3HR,NOUV,2,630.7477304,10353.84865,693.7477362,2582.990926,0.00840224,0.137924425,0.009241468,0.034408223,0,0.11503268,0.005228758,0.02875817,0.014977473,0.110838422,0.009934856,0.020902282,1,67031,2254.284,0.060919157,0.067003851,2.49E-01,0.009409791,0.010349655,3.85E-02,9.09E-07,1.00E-06,3.72E-06
962,2,MALE,Tg,BM15,+,Tg/WT,3HR,NOUV,2,140.2549057,2034.720315,70.06013352,577.5686448,0.006641172,0.096345486,0.003317398,0.027348295,0,0.09150327,0.002614379,0.026143791,0.017415932,0.062865419,0.003542866,0.013895562,2,18459,632.978,0.068930803,0.034432316,2.84E-01,0.007598185,0.003795446,3.13E-02,3.73E-06,1.87E-06,1.54E-05
963,1,MALE,Tg,BM15,+,Tg/WT,3HR,NOUV,2,0,984.8248622,29.63921685,383.247071,0,0.047213426,0.001420932,0.018373224,0,0.037908498,0,0.015686275,0,0.028656259,0.002214996,0.016910523,1,17861,754.15,0,0.030095927,3.89E-01,0,0.001659438,2.15E-02,0.00E+00,1.69E-06,2.18E-05
965,1,MALE,Tg,BM15,+,Tg/WT,3HR,NOUV,2,2.186928177,1934.593516,42.48758341,341.4065467,0.000114009,0.10085463,0.002214972,0.017798277,0,0.094117649,0.00130719,0.015686275,0.001084007,0.066577006,0.002760236,0.009399623,1,16700,545.762,0.001130433,0.021962021,1.76E-01,0.000130954,0.002544167,2.04E-02,6.77E-08,1.32E-06,1.06E-05
966,1,MALE,Tg,BM15,+,Tg/WT,3HR,NOUV,2,265.895432,3702.177876,109.8640567,742.2144024,0.006998906,0.097448814,0.002891844,0.019536585,0,0.087581702,0.002614379,0.018300654,0.017783642,0.067622378,0.003225309,0.009890714,1,33873,947.372,0.071821355,0.029675521,2.00E-01,0.007849775,0.003243411,2.19E-02,2.12E-06,8.76E-07,5.92E-06
966,2,MALE,Tg,BM15,+,Tg/WT,3HR,NOUV,2,0,818.564729,37.98170072,179.4902019,0,0.073506172,0.003410713,0.016118014,0,0.070588239,0.00130719,0.015686275,0,0.049043264,0.006165618,0.007845536,2,9256,409.546,0,0.046400363,2.19E-01,0,0.004103468,1.94E-02,0.00E+00,5.01E-06,2.37E-05
968,1,MALE,Tg,BM15,+,Tg/WT,3HR,NOUV,2,1.562091546,784.2836805,31.3111123,164.1568679,0.000194073,0.097438648,0.003890062,0.020394691,0,0.094117649,0.002614379,0.018300654,0.001764603,0.055668717,0.005039446,0.011869295,1,6374,355.444,0.001991743,0.039923198,2.09E-01,0.000245072,0.004912318,2.58E-02,3.12E-07,6.26E-06,3.28E-05
969,1,MALE,Tg,BM15,+,Tg/WT,3HR,NOUV,2,57.46013231,7020.231549,506.7215856,832.682379,0.00135213,0.165197467,0.011923983,0.019594371,0,0.185620919,0.010457517,0.018300654,0.007096352,0.086016139,0.010301828,0.010226264,1,38289,960.996,0.008184934,0.072180181,1.19E-01,0.001500696,0.01323413,2.17E-02,2.14E-07,1.89E-06,3.10E-06
976,1,MALE,Tg,BM15,+,Tg/WT,3HR,NOUV,2,0,1301.729447,158.4418355,380.711123,0,0.073673068,0.008967221,0.02154684,0,0.077124186,0.005228758,0.018300654,0,0.043586401,0.009654659,0.013875318,1,15039,615.87,0,0.12171641,2.92E-01,0,0.010535397,2.53E-02,0.00E+00,8.09E-06,1.94E-05
977,1,MALE,Tg,BM15,+,Tg/WT,3HR,NOUV,2,56.09804083,9178.966248,550.3150518,1256.060169,0.001065328,0.174312854,0.01045074,0.023853169,0,0.186928108,0.010457517,0.020915033,0.005664133,0.087981274,0.007675026,0.013360995,1,48199,1069.486,0.006111586,0.059953925,1.37E-01,0.001163884,0.011417562,2.61E-02,1.27E-07,1.24E-06,2.84E-06
977,2,MALE,Tg,BM15,+,Tg/WT,3HR,NOUV,2,6.439215878,3108.381774,121.4366058,406.2536077,0.00027188,0.131243953,0.005127369,0.017153083,0,0.151633993,0.003921569,0.015686275,0.002338721,0.075770259,0.006018511,0.008188735,2,20909,606.348,0.002071565,0.039067468,1.31E-01,0.000307964,0.005807863,1.94E-02,9.91E-08,1.87E-06,6.25E-06
979,1,MALE,Tg,BM15,+,Tg/WT,3HR,NOUV,2,91.13987181,962.5346663,39.44836752,355.6810573,0.004054625,0.042821188,0.001754977,0.015823519,0,0.040522877,0.00130719,0.015686275,0.01266392,0.022626317,0.002498228,0.007968067,1,19574,633.042,0.094687366,0.040983841,3.70E-01,0.00465617,0.002015345,1.82E-02,4.84E-06,2.09E-06,1.89E-05
980,1,MALE,Tg,BM15,+,Tg/WT,3HR,NOUV,2,2.701960873,330.3032772,11.49150372,111.5947747,0.000478393,0.058481458,0.002034615,0.019758282,0,0.050980393,0.00130719,0.018300654,0.003087097,0.042165992,0.001716605,0.008639967,1,4258,298.368,0.008180242,0.034790765,3.38E-01,0.000634561,0.002698803,2.62E-02,1.92E-06,8.17E-06,7.93E-05
981,1,MALE,Tg,BM15,+,Tg/WT,3HR,NOUV,2,4.835294261,10093.05127,1174.192192,1079.534674,8.48E-05,0.177005862,0.020592276,0.01893223,0,0.197385624,0.010457517,0.018300654,0.001134773,0.10704714,0.027058661,0.008777686,1,51288,1373.192,0.000479072,0.116336692,1.07E-01,9.43E-05,0.022894092,2.10E-02,9.34E-09,2.27E-06,2.09E-06
982,1,MALE,Tg,BM15,+,Tg/WT,3HR,NOUV,2,163.5620958,1306.560819,49.50588407,415.9817123,0.008513538,0.068007538,0.002576821,0.021652182,0,0.060130719,0.00130719,0.020915033,0.02166701,0.04988532,0.005564573,0.010787076,1,15947,742.258,0.125185214,0.037890226,3.18E-01,0.010256606,0.003104401,2.61E-02,7.85E-06,2.38E-06,2.00E-05
982,2,MALE,Tg,BM15,+,Tg/WT,3HR,NOUV,2,0.016993465,1315.809186,50.57516537,619.252306,7.75E-07,0.060044227,0.002307893,0.028258296,0,0.044444446,0.00130719,0.023529412,4.75E-05,0.044809124,0.002997501,0.022080407,2,19155,611.634,1.29E-05,0.03843655,4.71E-01,8.87E-07,0.002640311,3.23E-02,6.74E-10,2.01E-06,2.46E-05
983,1,MALE,Tg,BM15,+,Tg/WT,3HR,NOUV,2,29.67581785,2291.92163,78.40000308,998.9098336,0.000914002,0.07059017,0.002414685,0.03076598,0,0.06666667,0.00130719,0.023529412,0.006342691,0.044268905,0.002990499,0.024266362,1,28203,984.792,0.012948007,0.034207105,4.36E-01,0.001052222,0.002779846,3.54E-02,4.59E-07,1.21E-06,1.55E-05
985,1,MALE,Tg,BM15,+,Tg/WT,3HR,NOUV,2,0.088888893,1050.899376,129.1960827,219.4248436,6.72E-06,0.079403051,0.009761699,0.016579134,0,0.081045754,0.007843138,0.015686275,0.000290946,0.047450399,0.011361826,0.008555113,1,11027,464.24,8.46E-05,0.122938585,2.09E-01,8.06E-06,0.01171634,1.99E-02,7.67E-09,1.11E-05,1.89E-05
986,1,MALE,Tg,BM15,+,Tg/WT,3HR,NOUV,2,9.667974118,593.917664,12.48235346,100.1281077,0.001943702,0.119404436,0.00250952,0.020130299,0,0.129411772,0.002614379,0.018300654,0.00802766,0.054324703,0.002295835,0.009003431,1,4308,294.756,0.016278307,0.021016976,1.69E-01,0.002244191,0.002897482,2.32E-02,3.78E-06,4.88E-06,3.91E-05
986,2,MALE,Tg,BM15,+,Tg/WT,3HR,NOUV,2,211.0588296,12934.96372,453.3006715,1690.622274,0.002732613,0.167471079,0.005868958,0.021888762,0,0.179084972,0.005228758,0.020915033,0.009447799,0.073506754,0.00443887,0.010262087,2,71317,1505.834,0.016316925,0.035044603,1.31E-01,0.002959446,0.006356138,2.37E-02,2.29E-07,4.91E-07,1.83E-06
992,1,MALE,Tg,BM15,+,Tg/WT,3HR,NOUV,2,1.050980423,964.105908,60.30849866,255.2836682,7.51E-05,0.068913932,0.004310829,0.018247582,0,0.060130719,0,0.015686275,0.001057263,0.049251282,0.010875964,0.014913876,1,11902,462.584,0.001090109,0.062553811,2.65E-01,8.83E-05,0.005067089,2.14E-02,9.16E-08,5.26E-06,2.22E-05
993,1,MALE,Tg,BM15,+,Tg/WT,3HR,NOUV,2,6.4993466,1344.152977,59.65621127,273.3960868,0.000537491,0.111160517,0.004933527,0.022609666,0,0.112418301,0.002614379,0.020915033,0.003710598,0.074380034,0.007360776,0.01231426,1,10159,408.476,0.004835273,0.04438201,2.03E-01,0.000639762,0.005872252,2.69E-02,4.76E-07,4.37E-06,2.00E-05
995,1,MALE,Tg,BM15,+,Tg/WT,3HR,NOUV,2,0,2983.38308,418.607856,367.5947829,0,0.136252424,0.019118006,0.016788216,0,0.152941182,0.011764706,0.015686275,0,0.077620018,0.020509904,0.008213394,1,19267,561.418,0,0.140313143,1.23E-01,0,0.021726675,1.91E-02,0.00E+00,7.28E-06,6.40E-06
