x,diff,lwr,upr,p adj
Bai1:3HR-Control:3HR,tunelDiff,-0.164232816881515,-1.06467724261996,0.736211608856933,0.9985764799621
Control:6HR-Control:3HR,tunelDiff,-0.182738658987586,-1.08318308472603,0.717705766750862,0.997211161633328
Bai1:6HR-Control:3HR,tunelDiff,-0.0793222095044722,-0.97976663524292,0.821122216233976,0.999988821532552
Control:6HR-Bai1:3HR,tunelDiff,-0.0185058421060717,-0.91895026784452,0.881938583632376,0.999999999547664
Bai1:6HR-Bai1:3HR,tunelDiff,0.0849106073770423,-0.815533818361406,0.98535503311549,0.99998219701411
Bai1:6HR-Control:6HR,tunelDiff,0.103416449483114,-0.797027976255334,1.00386087522156,0.999932156042775
Bai1:12HR-Control:12HR,eduAreaDiff,-0.0141318886307051,-0.106272120258645,0.0780083429972345,0.999535313989591
Control:24HR-Control:12HR,eduAreaDiff,0.0177569710386736,-0.0793673609879175,0.114881303065265,0.998554660918233
Bai1:24HR-Control:12HR,eduAreaDiff,-0.025377545792914,-0.117517777420854,0.0667626858350256,0.982790574276314
Control:3HR-Control:12HR,eduAreaDiff,0.0039756357524191,-0.093148696274172,0.10109996777901,0.999999944456296
Bai1:3HR-Control:12HR,eduAreaDiff,-0.00697488676496507,-0.104099218791556,0.090149445261626,0.999997255345139
Control:6HR-Control:12HR,eduAreaDiff,0.00869946742890202,-0.0884248645976891,0.105823799455493,0.999987473167354
Bai1:6HR-Control:12HR,eduAreaDiff,-0.00241058612433019,-0.0995349181509213,0.0947137459022609,0.999999998308611
Control:24HR-Bai1:12HR,eduAreaDiff,0.0318888596693787,-0.0602513719585609,0.124029091297318,0.94181862384416
Bai1:24HR-Bai1:12HR,eduAreaDiff,-0.0112456571622089,-0.098116300634496,0.0756249863100781,0.999848571913136
Control:3HR-Bai1:12HR,eduAreaDiff,0.0181075243831242,-0.0740327072448154,0.110247756011064,0.997718750533404
Bai1:3HR-Bai1:12HR,eduAreaDiff,0.00715700186574004,-0.0849832297621996,0.0992972334936797,0.999995287846378
Control:6HR-Bai1:12HR,eduAreaDiff,0.0228313560596071,-0.0693088755683325,0.114971587687547,0.990644708840665
Bai1:6HR-Bai1:12HR,eduAreaDiff,0.0117213025063749,-0.0804189291215647,0.103861534134315,0.999865243836666
Bai1:24HR-Control:24HR,eduAreaDiff,-0.0431345168315876,-0.135274748459527,0.049005714796352,0.779464076883551
Control:3HR-Control:24HR,eduAreaDiff,-0.0137813352862545,-0.110905667312846,0.0833429967403366,0.999721452842054
Bai1:3HR-Control:24HR,eduAreaDiff,-0.0247318578036387,-0.12185618983023,0.0723924742229524,0.98902590294893
