x,diff,lwr,upr,p adj
italic("Villin-cre, Bai1"^{
    "WT/Tg"
}):NOUV-"Control," ~ italic("Bai1"^{
    "WT/WT"
}):NOUV,area,-123.236264699291,-14864.239702447,14617.7671730484,0.999995229334937
"Control," ~ italic("Bai1"^{
    "WT/WT"
}):UV-"Control," ~ italic("Bai1"^{
    "WT/WT"
}):NOUV,area,12039.6915020267,-2701.31193572098,26780.6949397743,0.134961416003618
italic("Villin-cre, Bai1"^{
    "WT/Tg"
}):UV-"Control," ~ italic("Bai1"^{
    "WT/WT"
}):NOUV,area,5207.59153773038,-9533.41190001728,19948.594975478,0.757369426622549
"Control," ~ italic("Bai1"^{
    "WT/WT"
}):UV-italic("Villin-cre, Bai1"^{
    "WT/Tg"
}):NOUV,area,12162.927766726,-2578.07567102169,26903.9312044736,0.129339831187033
italic("Villin-cre, Bai1"^{
    "WT/Tg"
}):UV-italic("Villin-cre, Bai1"^{
    "WT/Tg"
}):NOUV,area,5330.82780242967,-9410.17563531799,20071.8312401773,0.744282113580613
italic("Villin-cre, Bai1"^{
    "WT/Tg"
}):UV-"Control," ~ italic("Bai1"^{
    "WT/WT"
}):UV,area,-6832.0999642963,-21573.103402044,7908.90347345136,0.575163951489237
italic("Villin-cre, Bai1"^{
    "WT/Tg"
}):NOUV-"Control," ~ italic("Bai1"^{
    "WT/WT"
}):NOUV,perimeter,13.3492760199915,-195.754584463536,222.453136503519,0.997904115573163
"Control," ~ italic("Bai1"^{
    "WT/WT"
}):UV-"Control," ~ italic("Bai1"^{
    "WT/WT"
}):NOUV,perimeter,205.09022285566,-4.01363762786815,414.194083339188,0.0557720464110114
italic("Villin-cre, Bai1"^{
    "WT/Tg"
}):UV-"Control," ~ italic("Bai1"^{
    "WT/WT"
}):NOUV,perimeter,83.567391948136,-125.536468535392,292.671252431664,0.682627833316368
"Control," ~ italic("Bai1"^{
    "WT/WT"
}):UV-italic("Villin-cre, Bai1"^{
    "WT/Tg"
}):NOUV,perimeter,191.740946835668,-17.3629136478597,400.844807319196,0.0795619922852008
italic("Villin-cre, Bai1"^{
    "WT/Tg"
}):UV-italic("Villin-cre, Bai1"^{
    "WT/Tg"
}):NOUV,perimeter,70.2181159281445,-138.885744555383,279.321976411672,0.784004605418133
italic("Villin-cre, Bai1"^{
    "WT/Tg"
}):UV-"Control," ~ italic("Bai1"^{
    "WT/WT"
}):UV,perimeter,-121.522830907524,-330.626691391052,87.5810295760041,0.386989709081735
italic("Villin-cre, Bai1"^{
    "WT/Tg"
}):NOUV-"Control," ~ italic("Bai1"^{
    "WT/WT"
}):NOUV,casp,0.107993506674477,-0.213867060506062,0.429854073855017,0.784417246479346
"Control," ~ italic("Bai1"^{
    "WT/WT"
}):UV-"Control," ~ italic("Bai1"^{
    "WT/WT"
}):NOUV,casp,0.234736518043397,-0.0871240491371426,0.556597085223937,0.206598843299665
italic("Villin-cre, Bai1"^{
    "WT/Tg"
}):UV-"Control," ~ italic("Bai1"^{
    "WT/WT"
}):NOUV,casp,0.434775593844054,0.112915026663514,0.756636161024594,0.00593759294703589
"Control," ~ italic("Bai1"^{
    "WT/WT"
}):UV-italic("Villin-cre, Bai1"^{
    "WT/Tg"
}):NOUV,casp,0.12674301136892,-0.19511755581162,0.44860357854946,0.692324008321556
italic("Villin-cre, Bai1"^{
    "WT/Tg"
}):UV-italic("Villin-cre, Bai1"^{
    "WT/Tg"
}):NOUV,casp,0.326782087169576,0.0049215199890365,0.648642654350116,0.0457985711470404
italic("Villin-cre, Bai1"^{
    "WT/Tg"
}):UV-"Control," ~ italic("Bai1"^{
    "WT/WT"
}):UV,casp,0.200039075800656,-0.121821491379883,0.521899642981196,0.330488535756968
italic("Villin-cre, Bai1"^{
    "WT/Tg"
}):NOUV-"Control," ~ italic("Bai1"^{
    "WT/WT"
}):NOUV,edu,-0.163643009303192,-0.675153480525057,0.347867461918674,0.80727352569787
"Control," ~ italic("Bai1"^{
    "WT/WT"
}):UV-"Control," ~ italic("Bai1"^{
    "WT/WT"
}):NOUV,edu,-0.522152890710196,-1.03366336193206,-0.0106424194883306,0.0443645733217036
italic("Villin-cre, Bai1"^{
    "WT/Tg"
}):UV-"Control," ~ italic("Bai1"^{
    "WT/WT"
}):NOUV,edu,-0.520360121368684,-1.03187059259055,-0.00884965014681893,0.0452710270957845
"Control," ~ italic("Bai1"^{
    "WT/WT"
}):UV-italic("Villin-cre, Bai1"^{
    "WT/Tg"
}):NOUV,edu,-0.358509881407004,-0.87002035262887,0.153000589814861,0.235333657075937
italic("Villin-cre, Bai1"^{
    "WT/Tg"
}):UV-italic("Villin-cre, Bai1"^{
    "WT/Tg"
}):NOUV,edu,-0.356717112065493,-0.868227583287358,0.154793359156373,0.239070848406263
italic("Villin-cre, Bai1"^{
    "WT/Tg"
}):UV-"Control," ~ italic("Bai1"^{
    "WT/WT"
}):UV,edu,0.00179276934151166,-0.509717701880354,0.513303240563377,0.999999648408252
italic("Villin-cre, Bai1"^{
    "WT/Tg"
}):NOUV-"Control," ~ italic("Bai1"^{
    "WT/WT"
}):NOUV,tunel,-0.0928326024953729,-0.305167453959043,0.119502248968298,0.61959463442098
"Control," ~ italic("Bai1"^{
    "WT/WT"
}):UV-"Control," ~ italic("Bai1"^{
    "WT/WT"
}):NOUV,tunel,0.00171790314017287,-0.210616948323498,0.214052754603843,0.999995676025057
italic("Villin-cre, Bai1"^{
    "WT/Tg"
}):UV-"Control," ~ italic("Bai1"^{
    "WT/WT"
}):NOUV,tunel,0.0676020649492855,-0.144732786514385,0.279936916412956,0.809485537270844
"Control," ~ italic("Bai1"^{
    "WT/WT"
}):UV-italic("Villin-cre, Bai1"^{
    "WT/Tg"
}):NOUV,tunel,0.0945505056355457,-0.117784345828125,0.306885357099216,0.605908079536233
italic("Villin-cre, Bai1"^{
    "WT/Tg"
}):UV-italic("Villin-cre, Bai1"^{
    "WT/Tg"
}):NOUV,tunel,0.160434667444658,-0.0519001840190121,0.372769518908329,0.182499377820658
italic("Villin-cre, Bai1"^{
    "WT/Tg"
}):UV-"Control," ~ italic("Bai1"^{
    "WT/WT"
}):UV,tunel,0.0658841618091126,-0.146450689654558,0.278219013272783,0.820894879273709
italic("Villin-cre, Bai1"^{
    "WT/Tg"
}):NOUV-"Control," ~ italic("Bai1"^{
    "WT/WT"
}):NOUV,count,-11,-105.698948261855,83.6989482618552,0.987766900196083
"Control," ~ italic("Bai1"^{
    "WT/WT"
}):UV-"Control," ~ italic("Bai1"^{
    "WT/WT"
}):NOUV,count,-26,-120.698948261855,68.6989482618552,0.86766058062055
italic("Villin-cre, Bai1"^{
    "WT/Tg"
}):UV-"Control," ~ italic("Bai1"^{
    "WT/WT"
}):NOUV,count,-36,-130.698948261855,58.6989482618552,0.714630063393304
"Control," ~ italic("Bai1"^{
    "WT/WT"
}):UV-italic("Villin-cre, Bai1"^{
    "WT/Tg"
}):NOUV,count,-15,-109.698948261855,79.6989482618553,0.970148424771826
italic("Villin-cre, Bai1"^{
    "WT/Tg"
}):UV-italic("Villin-cre, Bai1"^{
    "WT/Tg"
}):NOUV,count,-25,-119.698948261855,69.6989482618553,0.880240423071421
italic("Villin-cre, Bai1"^{
    "WT/Tg"
}):UV-"Control," ~ italic("Bai1"^{
    "WT/WT"
}):UV,count,-10,-104.698948261855,84.6989482618553,0.990737060380159
italic("Villin-cre, Bai1"^{
    "WT/Tg"
}):NOUV-"Control," ~ italic("Bai1"^{
    "WT/WT"
}):NOUV,caspArea,-0.00674472632457641,-0.0647326926268675,0.0512432399777146,0.987719354071103
"Control," ~ italic("Bai1"^{
    "WT/WT"
}):UV-"Control," ~ italic("Bai1"^{
    "WT/WT"
}):NOUV,caspArea,0.0401556594227633,-0.0178323068795278,0.0981436257250543,0.244364725051236
italic("Villin-cre, Bai1"^{
    "WT/Tg"
}):UV-"Control," ~ italic("Bai1"^{
    "WT/WT"
}):NOUV,caspArea,0.0236806273013278,-0.0343073390009633,0.0816685936036188,0.668104200796656
"Control," ~ italic("Bai1"^{
    "WT/WT"
}):UV-italic("Villin-cre, Bai1"^{
    "WT/Tg"
}):NOUV,caspArea,0.0469003857473397,-0.0110875805549514,0.104888352049631,0.140496593139322
italic("Villin-cre, Bai1"^{
    "WT/Tg"
}):UV-italic("Villin-cre, Bai1"^{
    "WT/Tg"
}):NOUV,caspArea,0.0304253536259042,-0.0275626126763869,0.0884133199281952,0.473896713983201
italic("Villin-cre, Bai1"^{
    "WT/Tg"
}):UV-"Control," ~ italic("Bai1"^{
    "WT/WT"
}):UV,caspArea,-0.0164750321214355,-0.0744629984237266,0.0415129341808556,0.85576751042855
italic("Villin-cre, Bai1"^{
    "WT/Tg"
}):NOUV-"Control," ~ italic("Bai1"^{
    "WT/WT"
}):NOUV,eduArea,-0.0239057599833223,-0.0612042141798168,0.0133926942131721,0.305187924217213
"Control," ~ italic("Bai1"^{
    "WT/WT"
}):UV-"Control," ~ italic("Bai1"^{
    "WT/WT"
}):NOUV,eduArea,-0.0423257834645942,-0.0796242376610886,-0.00502732926809978,0.0226174819643017
italic("Villin-cre, Bai1"^{
    "WT/Tg"
}):UV-"Control," ~ italic("Bai1"^{
    "WT/WT"
}):NOUV,eduArea,-0.0433940797463477,-0.0806925339428421,-0.00609562554985325,0.0190148302776364
"Control," ~ italic("Bai1"^{
    "WT/WT"
}):UV-italic("Villin-cre, Bai1"^{
    "WT/Tg"
}):NOUV,eduArea,-0.0184200234812719,-0.0557184776777663,0.0188784307152226,0.524277663613106
italic("Villin-cre, Bai1"^{
    "WT/Tg"
}):UV-italic("Villin-cre, Bai1"^{
    "WT/Tg"
}):NOUV,eduArea,-0.0194883197630253,-0.0567867739595198,0.0178101344334691,0.477414588764851
italic("Villin-cre, Bai1"^{
    "WT/Tg"
}):UV-"Control," ~ italic("Bai1"^{
    "WT/WT"
}):UV,eduArea,-0.00106829628175347,-0.0383667504782479,0.036230157914741,0.999808642025365
italic("Villin-cre, Bai1"^{
    "WT/Tg"
}):NOUV-"Control," ~ italic("Bai1"^{
    "WT/WT"
}):NOUV,tunelArea,-0.0111603183008985,-0.0415458683551614,0.0192252317533643,0.735314310160294
"Control," ~ italic("Bai1"^{
    "WT/WT"
}):UV-"Control," ~ italic("Bai1"^{
    "WT/WT"
}):NOUV,tunelArea,0.00727990537771159,-0.0231056446765512,0.0376654554319744,0.906942703749451
italic("Villin-cre, Bai1"^{
    "WT/Tg"
}):UV-"Control," ~ italic("Bai1"^{
    "WT/WT"
}):NOUV,tunelArea,0.00768537372162386,-0.022700176332639,0.0380709237758867,0.892765975674102
"Control," ~ italic("Bai1"^{
    "WT/WT"
}):UV-italic("Villin-cre, Bai1"^{
    "WT/Tg"
}):NOUV,tunelArea,0.0184402236786101,-0.0119453263756527,0.048825773732873,0.350381837056323
italic("Villin-cre, Bai1"^{
    "WT/Tg"
}):UV-italic("Villin-cre, Bai1"^{
    "WT/Tg"
}):NOUV,tunelArea,0.0188456920225224,-0.0115398580317405,0.0492312420767852,0.332213319519488
italic("Villin-cre, Bai1"^{
    "WT/Tg"
}):UV-"Control," ~ italic("Bai1"^{
    "WT/WT"
}):UV,tunelArea,0.000405468343912266,-0.0299800817103506,0.0307910183981751,0.99998060653786
