x,diff,lwr,upr,p adj
6HR-24HR,caspAreaDiff,0.050512725928904,-0.00997963975538887,0.111005091613197,0.126338906517897
6HR-3HR,caspAreaDiff,0.0327903496887698,-0.0277020159955231,0.0932827153730627,0.483225335887024
12HR-0HR,tunelAreaDiff,0.00288192508667625,-0.00226049285946825,0.00802434303282075,0.451708098630206
24HR-0HR,tunelAreaDiff,0.00371891984827073,-0.000880598590246855,0.00831843828678831,0.145357524283382
3HR-0HR,tunelAreaDiff,0.00171559724069913,-0.00288392119781845,0.00631511567921672,0.782115225616743
6HR-0HR,tunelAreaDiff,0.00600059750679184,0.00140107906827426,0.0106001159453094,0.00792302333587203
24HR-12HR,tunelAreaDiff,0.000836994761594477,-0.00376252367692311,0.00543651320011206,0.97936980239399
3HR-12HR,tunelAreaDiff,-0.00116632784597712,-0.00576584628449471,0.00343319059254046,0.93365287925636
6HR-12HR,tunelAreaDiff,0.00311867242011559,-0.001480846018402,0.00771819085863317,0.276421966471625
3HR-24HR,tunelAreaDiff,-0.0020033226075716,-0.00598662242050276,0.00197997720535956,0.552739642997139
6HR-24HR,tunelAreaDiff,0.00228167765852111,-0.00170162215441005,0.00626497747145227,0.430964696387255
6HR-3HR,tunelAreaDiff,0.00428500026609271,0.000301700453161548,0.00826830007902387,0.0319493333251125
