x,diff,lwr,upr,p adj
3HR-0HR,eduAreaDiff,-0.0066630402983793,-0.15383400324663,0.140507922649871,0.999664278471695
6HR-0HR,eduAreaDiff,-0.0568021016047518,-0.203973064553002,0.0903688613434986,0.578660935480346
24HR-12HR,eduAreaDiff,0.012615340453119,-0.134555622495131,0.159786303401369,0.995976741325038
3HR-12HR,eduAreaDiff,0.146492113643963,-0.000678849304287382,0.293663076592213,0.0508718213977759
6HR-12HR,eduAreaDiff,0.0963530523375905,-0.0508179106106599,0.243524015285841,0.199611106419566
3HR-24HR,eduAreaDiff,0.133876773190844,-0.0132941897574063,0.281047736139094,0.070623466588067
6HR-24HR,eduAreaDiff,0.0837377118844715,-0.0634332510637788,0.230908674832722,0.285360182862884
6HR-3HR,eduAreaDiff,-0.0501390613063725,-0.197310024254623,0.0970319016418779,0.669814615459907
12HR-0HR,caspAreaDiff,0.0394786279390748,-0.024372606390408,0.103329862268558,0.232444105544656
24HR-0HR,caspAreaDiff,0.0128319130447628,-0.05101932128472,0.0766831473742455,0.918109721949127
3HR-0HR,caspAreaDiff,0.00897620565235382,-0.0548750286771289,0.0728274399818366,0.975100446299469
6HR-0HR,caspAreaDiff,0.0660069488921395,0.0021557145626568,0.129858183221622,0.0441088793296022
24HR-12HR,caspAreaDiff,-0.026646714894312,-0.0904979492237948,0.0372045194351707,0.51821292711385
3HR-12HR,caspAreaDiff,-0.030502422286721,-0.0943536566162037,0.0333488120427618,0.412597635228727
6HR-12HR,caspAreaDiff,0.0265283209530648,-0.037322913376418,0.0903795552825475,0.521695463664027
3HR-24HR,caspAreaDiff,-0.00385570739240894,-0.0677069417218917,0.0599955269370738,0.998959862861724
6HR-24HR,caspAreaDiff,0.0531750358473768,-0.010676198482106,0.11702627017686,0.0957774527595523
6HR-3HR,caspAreaDiff,0.0570307432397857,-0.00682049108969701,0.120881977569268,0.0753319724196938
12HR-0HR,tunelAreaDiff,-0.0300765818782369,-0.0443608119608675,-0.0157923517956063,0.00206060188215573
24HR-0HR,tunelAreaDiff,-0.0284901238301054,-0.042774353912736,-0.0142058937474747,0.00264954371195258
3HR-0HR,tunelAreaDiff,0.00247535505182712,-0.0118088750308035,0.0167595851344577,0.949103257568958
6HR-0HR,tunelAreaDiff,-0.0227611650999403,-0.0370453951825709,-0.00847693501730963,0.00732661348469887
24HR-12HR,tunelAreaDiff,0.00158645804813152,-0.0126977720344991,0.0158706881307621,0.989363356198866
3HR-12HR,tunelAreaDiff,0.032551936930064,0.0182677068474334,0.0468361670126946,0.00142306739018216
6HR-12HR,tunelAreaDiff,0.00731541677829663,-0.00696881330433399,0.0215996468609272,0.359930039507302
3HR-24HR,tunelAreaDiff,0.0309654788819325,0.0166812487993019,0.0452497089645631,0.00179876434130521
6HR-24HR,tunelAreaDiff,0.00572895873016511,-0.00855527135246551,0.0200131888127957,0.549155193278145
6HR-3HR,tunelAreaDiff,-0.0252365201517674,-0.039520750234398,-0.0109522900691368,0.00461437089069405
