x,diff,lwr,upr,p adj
6HR-12HR,tunelDiff,0.0486643794702972,-0.114699857682953,0.212028616623548,0.835589530202416
3HR-24HR,tunelDiff,-0.00980741201881281,-0.125323371913244,0.105708547875618,0.998025172032156
6HR-24HR,tunelDiff,0.049899563120884,-0.0656163967735469,0.165415523015315,0.593560216924847
6HR-3HR,tunelDiff,0.0597069751396968,-0.055808984754734,0.175222935034128,0.441063327038379
12HR-0HR,eduAreaDiff,-0.206290772728487,-0.49223677287043,0.0796552274134571,0.184878763019045
24HR-0HR,eduAreaDiff,-0.00575167187455402,-0.207946027628092,0.196442683878984,0.999973762077134
3HR-0HR,eduAreaDiff,-0.117715129276039,-0.319909485029577,0.0844792264774986,0.340352374109048
6HR-0HR,eduAreaDiff,-0.137077644686361,-0.339272000439899,0.065116711067177,0.225085124612614
24HR-12HR,eduAreaDiff,0.200539100853932,-0.0854068992880111,0.486485100995876,0.202606286432223
3HR-12HR,eduAreaDiff,0.0885756434524474,-0.197370356689496,0.374521643594391,0.816653351509458
6HR-12HR,eduAreaDiff,0.0692131280421257,-0.216732872099818,0.355159128184069,0.91184909848998
3HR-24HR,eduAreaDiff,-0.111963457401485,-0.314157813155023,0.0902308983520527,0.382079384486228
6HR-24HR,eduAreaDiff,-0.131325972811807,-0.333520328565345,0.070868382941731,0.255335794960708
6HR-3HR,eduAreaDiff,-0.0193625154103217,-0.221556871163859,0.182831840343216,0.996854442752404
12HR-0HR,caspAreaDiff,0.0350156566308294,-0.103967105758931,0.17399841902059,0.900049623203594
24HR-0HR,caspAreaDiff,0.0122672926916792,-0.0860083610621591,0.110542946445518,0.991376397968922
3HR-0HR,caspAreaDiff,0.0418054654893784,-0.0564701882644598,0.140081119243217,0.605991296706467
6HR-0HR,caspAreaDiff,0.0964545882406847,-0.00182106551315361,0.194730241994523,0.0545539312449592
24HR-12HR,caspAreaDiff,-0.0227483639391502,-0.161731126328911,0.11623439845061,0.976657993355269
3HR-12HR,caspAreaDiff,0.00678980885854905,-0.132192953531211,0.14577257124831,0.99977472217077
6HR-12HR,caspAreaDiff,0.0614389316098553,-0.0775438307799052,0.200421693999616,0.574594931362114
3HR-24HR,caspAreaDiff,0.0295381727976992,-0.0687374809561391,0.127813826551538,0.831395050702335
6HR-24HR,caspAreaDiff,0.0841872955490055,-0.0140883582048328,0.182462949302844,0.0983883876196939
6HR-3HR,caspAreaDiff,0.0546491227513062,-0.0436265310025321,0.152924776505145,0.378521748201151
12HR-0HR,tunelAreaDiff,0.00166380490219801,-0.00652504396786371,0.00985265377225973,0.950353546668638
24HR-0HR,tunelAreaDiff,0.00387020573830187,-0.00192018482783057,0.00966059630443431,0.23489584280266
3HR-0HR,tunelAreaDiff,0.000529698486841051,-0.00526069207929139,0.00632008905297349,0.997363382662429
6HR-0HR,tunelAreaDiff,0.00767241802813437,0.00188202746200193,0.0134628085942668,0.0114291473431084
24HR-12HR,tunelAreaDiff,0.00220640083610386,-0.00598244803395786,0.0103952497061656,0.877297132886039
3HR-12HR,tunelAreaDiff,-0.00113410641535696,-0.00932295528541868,0.00705474245470476,0.987300854121353
6HR-12HR,tunelAreaDiff,0.00600861312593636,-0.00218023574412536,0.0141974619959981,0.174723576357929
3HR-24HR,tunelAreaDiff,-0.00334050725146082,-0.00913089781759326,0.00244988331467162,0.347842882329234
6HR-24HR,tunelAreaDiff,0.0038022122898325,-0.00198817827629994,0.00959260285596494,0.247438073998469
6HR-3HR,tunelAreaDiff,0.00714271954129332,0.00135232897516088,0.0129331101074258,0.017098756444934
