ImageNumber,ObjectNumber,Metadata_Time,SEX,GENOTYPE,Metadata_Mouse,Metadata_Treatment,Metadata_Well,Intensity_IntegratedIntensity_CASPGray,Intensity_IntegratedIntensity_DNA,Intensity_IntegratedIntensity_EdU,Intensity_IntegratedIntensity_TUNEL,Intensity_MeanIntensity_CASPGray,Intensity_MeanIntensity_DNA,Intensity_MeanIntensity_EdU,Intensity_MeanIntensity_TUNEL,Intensity_MedianIntensity_CASPGray,Intensity_MedianIntensity_DNA,Intensity_MedianIntensity_EdU,Intensity_MedianIntensity_TUNEL,Intensity_StdIntensity_CASPGray,Intensity_StdIntensity_DNA,Intensity_StdIntensity_EdU,Intensity_StdIntensity_TUNEL,Number_Object_Number,AreaShape_Area,AreaShape_Perimeter,CASP intensity corrected,EDU Intensity corrected,TUNEL Intensity Corrected ,CASP area corrected,EDU area corrected,TUNEL area Corrected ,CASP area and Intensity corrected,EDU area and intensity corrected,TUNEL area  and intensity Corrected 
21,1,0HR,Male,WT,CX18,IR,1,214.4353009,540.1699484,3.840522989,137.6313769,0.03136853437,0.07901842428,0.0005618085121,0.0201333202,0.02745098062,0.07712418586,0,0.0209150333,0.0146574425,0.02777267591,0.0006536514048,0.003924350886,1,4964,462.584,0.3969774727,0.007109842006,0.254792732,0.04319808641,0.0007736750582,0.02772590187,0.00007997128781,0.000001432280823,0.00005132810878
24,1,0HR,Male,WT,CX18,IR,1,1038.854933,2037.353,124.244449,566.9359638,0.03913414198,0.07674802231,0.004680345401,0.02135673788,0.03921568766,0.07712418586,0.003921568859,0.0209150333,0.01663934819,0.01427664229,0.001507277918,0.004002629142,1,22255,1291.822,0.5099042398,0.06098327044,0.2782708562,0.04667961954,0.005582765626,0.02547454342,0.00002291189575,0.000002740205367,0.00001250374551
26,1,0HR,Male,WT,CX18,IR,1,827.7882605,1505.295471,87.43791198,408.316353,0.04056791279,0.07377091256,0.004285121881,0.02001060294,0.03921568766,0.071895428,0.003921568859,0.0209150333,0.01142576693,0.01291780955,0.001217695878,0.003703218616,1,16546,1105.154,0.5499174591,0.05808687642,0.2712532927,0.05002950928,0.005284534751,0.02467764735,0.00003323567382,0.000003510629543,0.00001639388932
26,2,0HR,Male,WT,CX18,IR,1,1274.160825,4381.230211,241.870598,1216.190887,0.02143139665,0.07369233194,0.004068265656,0.02045634177,0.01960784383,0.07450980693,0.003921568859,0.0209150333,0.006218081597,0.01098519073,0.001271458895,0.003861503955,2,52531,2107.162,0.2908226146,0.05520609199,0.2775911853,0.02425540776,0.004604340257,0.02315187008,0.000005536209374,0.000001050924064,0.000005284330876
32,1,0HR,Male,WT,CX18,IR,1,13.94902043,443.990862,0.9071895692,64.41307409,0.00297801461,0.09478882622,0.000193678388,0.01375172376,0.003921568859,0.08888889104,0,0.01307189558,0.001966499948,0.03485121807,0.0004643953626,0.002863011696,1,3323,289.508,0.03141735929,0.002043261803,0.145077477,0.004197719059,0.0002730031806,0.01938401267,0.000009454516789,0.0000006148846834,0.00004365858472
46,1,0HR,Male,WT,CX18,IR,1,240.2862836,1239.232713,72.07059085,295.1137361,0.01476322706,0.0761386528,0.004428028438,0.01813183436,0.01176470611,0.07712418586,0.003921568859,0.01830065437,0.007667652202,0.02086658133,0.002440215761,0.003707449473,1,13906,525.73,0.1938992419,0.05815743088,0.2381423061,0.01727932429,0.005182697458,0.02122204344,0.00001394356694,0.000004182182575,0.00001712514786
47,1,0HR,Male,WT,CX18,IR,1,40.65490361,285.3333404,3.596078537,89.97908735,0.01048888122,0.0736154129,0.0009277808404,0.02321441882,0.01176470611,0.071895428,0.001307189581,0.02352941222,0.003470000654,0.01841615328,0.0006882466655,0.004626233922,1,2696,267.158,0.1424821353,0.01260307867,0.315347261,0.01507971202,0.001333857024,0.0333750324,0.00005284945671,0.000004674732446,0.0001169685686
75,1,0HR,Male,WT,CX18,IR,1,220.2039289,493.9882516,27.76601423,129.26275,0.03058812737,0.06861900981,0.00385692655,0.01795565356,0.03137255087,0.06797385961,0.003921568859,0.01830065437,0.008025674136,0.01000064118,0.001172550585,0.003356008594,1,5214,508.558,0.4457675424,0.05620784329,0.2616717089,0.04223320463,0.005325280828,0.02479147487,0.00008549435029,0.00001078017708,0.00005018636534
196,1,0HR,Male,WT,CX18,IR,1,174.1411821,556.8549197,9.505882652,153.8980446,0.02130427968,0.0681251431,0.001162941357,0.01882775197,0.01960784383,0.06797385961,0.001307189581,0.01830065437,0.006532608171,0.01200889851,0.0009408502552,0.00368094098,1,6096,524.456,0.3127227146,0.01707066296,0.2763700906,0.02856646689,0.001559363952,0.02524574222,0.00005129965791,0.000002800305604,0.00004533630094
231,1,0HR,Male,WT,CX18,NOIR,1,1521.776531,9527.639452,114.0013106,2116.504648,0.01343945643,0.08414264035,0.001006794109,0.01869175364,0.01176470611,0.08366013318,0.001307189581,0.01830065437,0.00473507876,0.01764164067,0.0006567423786,0.004012040897,1,101924,3644.836,0.1597223046,0.01196532584,0.2221436546,0.01493050244,0.001118493295,0.02076551791,0.00000156707257,0.0000001173945866,0.00000217950291
