ImageNumber,ObjectNumber,Metadata_Time,SEX,GENOTYPE,Metadata_Mouse,Metadata_Treatment,Metadata_Well,Intensity_IntegratedIntensity_CASPGray,Intensity_IntegratedIntensity_DNA,Intensity_IntegratedIntensity_EdU,Intensity_IntegratedIntensity_TUNEL,Intensity_MeanIntensity_CASPGray,Intensity_MeanIntensity_DNA,Intensity_MeanIntensity_EdU,Intensity_MeanIntensity_TUNEL,Intensity_MedianIntensity_CASPGray,Intensity_MedianIntensity_DNA,Intensity_MedianIntensity_EdU,Intensity_MedianIntensity_TUNEL,Intensity_StdIntensity_CASPGray,Intensity_StdIntensity_DNA,Intensity_StdIntensity_EdU,Intensity_StdIntensity_TUNEL,Number_Object_Number,AreaShape_Area,AreaShape_Perimeter,CASP intensity corrected,EDU Intensity corrected,TUNEL Intensity Corrected ,CASP area corrected,EDU area corrected,TUNEL area Corrected ,CASP area and Intensity corrected,EDU area and intensity corrected,TUNEL area  and intensity Corrected 
1275,1,3HR,FEMALE,WT,CX24,IR,1,3500.996183,9724.409374,366.5307313,3149.966091,0.0555281794,0.1542357432,0.005813426562,0.04996060351,0.03921568766,0.163398698,0.005228758324,0.04705882445,0.04363551184,0.06170296877,0.004207964584,0.01241865887,1,56788,1407.726,0.3600214726,0.03769182448,0.323923641,0.06165028145,0.006454369432,0.05546886826,0.000006339745591,0.0000006637286835,0.000005704086092
1275,2,3HR,FEMALE,WT,CX24,IR,1,1251.011805,8401.821129,323.5621022,2078.426195,0.02749355643,0.1846472931,0.007110942423,0.04567768878,0.02352941222,0.1856209189,0.006535947789,0.04444444552,0.01858256119,0.07469896137,0.004996575191,0.008298721496,2,41497,865.378,0.1488976956,0.03851094866,0.247378058,0.03014704207,0.007797240816,0.0500861796,0.000003588155664,0.0000009280417539,0.000005961348002
1276,1,3HR,FEMALE,WT,CX24,IR,1,2722.204002,5858.912574,280.6000098,2329.769994,0.05295704618,0.1139777561,0.005458719356,0.04532273742,0.03921568766,0.1124183014,0.005228758324,0.04444444552,0.0444642785,0.04345501129,0.003525930018,0.008856348807,1,46046,1283.236,0.4646261516,0.04789284807,0.3976454615,0.05911922863,0.006093906306,0.05059657721,0.00001009047803,0.000001040108762,0.000008635830724
1279,1,3HR,FEMALE,WT,CX24,IR,1,2212.133395,4176.447152,230.1254976,1264.959508,0.08474308134,0.1599926123,0.008815717805,0.04845845493,0.05882352963,0.1764705926,0.007843137719,0.04705882445,0.06373018613,0.06933162672,0.005744938966,0.00954134263,1,22842,721.054,0.5296687147,0.05510078045,0.3028793282,0.09684499585,0.01007466498,0.05537866682,0.00002318836856,0.000002412257265,0.00001325975519
1280,1,3HR,FEMALE,WT,CX24,IR,1,74.43137553,435.2562201,42.29804056,200.0183071,0.01457153006,0.08521069305,0.008280744042,0.03915785181,0.01568627544,0.08366013318,0.007843137719,0.03921568766,0.004225787651,0.02962320036,0.00468121723,0.006723201778,1,3852,262.33,0.1710058859,0.09717963491,0.4595415248,0.019322787,0.01098079973,0.05192583257,0.00004439405139,0.00002522835797,0.0001192994613
1280,2,3HR,FEMALE,WT,CX24,IR,1,2455.537329,5689.418444,289.2797483,2305.939932,0.04558095725,0.1056099355,0.005369760697,0.0428040528,0.03529411927,0.1045751646,0.003921568859,0.04183006659,0.03218720887,0.03818653065,0.00442418683,0.007547294096,2,48004,1359.312,0.4315972455,0.05084522278,0.4053032758,0.05115276496,0.006026159242,0.04803641222,0.000008990860044,0.000001059187209,0.000008443114652
1281,1,3HR,FEMALE,WT,CX24,IR,1,266.9490284,1124.220945,61.69019813,453.8849814,0.02338990874,0.09850354378,0.005405256999,0.0397691213,0.01960784383,0.1019607857,0.003921568859,0.03921568766,0.01303082771,0.03636076745,0.004123813634,0.007242233197,1,9526,398.272,0.2374524595,0.05487373136,0.4037328991,0.02802320265,0.006475981328,0.04764696424,0.00002492677509,0.000005760416897,0.00004238220649
1282,1,3HR,FEMALE,WT,CX24,IR,1,568.0862929,2728.920329,161.3542536,900.6013299,0.02841283849,0.1364869625,0.008070133721,0.04504357957,0.02352941222,0.1359477192,0.006535947789,0.04444444552,0.01713096527,0.06057011478,0.00557732242,0.008314067157,1,17426,546.628,0.2081725461,0.05912750618,0.3300211151,0.03259992499,0.009259397086,0.05168147193,0.00001194608895,0.000003393062446,0.00001893843195
1288,1,3HR,FEMALE,WT,CX24,IR,1,166.0941233,681.0601455,26.19607942,289.5477223,0.02128865974,0.08729302044,0.003357610795,0.03711198697,0.01960784383,0.08758170158,0.002614379162,0.03660130873,0.009638284646,0.02298562617,0.001602123406,0.006524666193,1,5923,430.074,0.243875852,0.03846367989,0.4251426607,0.02804222915,0.004422772147,0.04888531527,0.00004117437988,0.000006493952371,0.00007177826451
1288,2,3HR,FEMALE,WT,CX24,IR,1,57.9215708,243.7882417,16.15817049,138.776475,0.0165821846,0.06979337007,0.004625871885,0.03972988118,0.01568627544,0.07058823854,0.003921568859,0.03921568766,0.007467495852,0.02339539316,0.002567935614,0.009238713749,2,2226,296.088,0.237589682,0.06627953171,0.5692500755,0.02602047206,0.0072588367,0.06234342991,0.0001067339092,0.00002977517148,0.0002557277967
1289,1,3HR,FEMALE,WT,CX24,IR,1,1899.505938,3632.975247,145.8300701,1038.89153,0.08152036126,0.1559149928,0.006258532685,0.04458570577,0.04705882445,0.1686274558,0.005228758324,0.04444444552,0.08061021672,0.07476699834,0.005056466135,0.008587255586,1,19982,760.646,0.5228513295,0.04014067265,0.2859616319,0.09506085166,0.00729807177,0.05199136874,0.00002616611598,0.00000200884159,0.00001431096146
1290,1,3HR,FEMALE,WT,CX24,IR,1,5507.968785,13748.09058,651.9398913,5386.658965,0.05600830556,0.1397987694,0.006629312921,0.05477475509,0.04705882445,0.1398692876,0.006535947789,0.05228758231,0.03426056824,0.04706209949,0.003615594273,0.01352449507,1,91137,1790.502,0.4006351831,0.04742039541,0.3918114254,0.06043614323,0.007153405218,0.0591050722,0.000004395966326,0.0000005203199075,0.000004299147716
1291,1,3HR,FEMALE,WT,CX24,IR,1,1431.113768,4966.283769,144.6444495,1534.967357,0.05110025595,0.1773292783,0.005164766461,0.05480851806,0.04313725606,0.1960784346,0.005228758324,0.05228758231,0.03262571247,0.07276772388,0.003318408483,0.01578310145,1,24879,705.188,0.2881659274,0.02912528889,0.3090776581,0.05752296186,0.00581391734,0.06169730925,0.00001158269735,0.000001170677635,0.00001242323478
1293,1,3HR,FEMALE,WT,CX24,IR,1,89.003925,479.8379202,19.04575231,265.2522941,0.01509564535,0.08138363639,0.003230283635,0.04498851663,0.01568627544,0.08366013318,0.002614379162,0.04444444552,0.005258226715,0.03212034533,0.002277462075,0.007411308887,1,4399,316.266,0.1854874766,0.03969205332,0.5527956064,0.02023276313,0.004329564063,0.06029831645,0.00004216582783,0.000009022971885,0.0001256639251
1294,1,3HR,FEMALE,WT,CX24,IR,1,420.705896,2294.183072,47.35947879,820.373879,0.02178807271,0.1188141836,0.002452715251,0.04248660619,0.01960784383,0.1228758171,0.002614379162,0.04183006659,0.008489124911,0.04428030773,0.001809373658,0.007653414457,1,16707,571.596,0.1833793916,0.02064328665,0.3575886724,0.02518141474,0.002834708732,0.04910360202,0.00001097620109,0.00000123560703,0.00002140352382
1294,2,3HR,FEMALE,WT,CX24,IR,1,810.6549258,1303.176506,23.00784384,746.3189712,0.05136904669,0.08257882934,0.001457945874,0.04729224835,0.04705882445,0.07843137532,0.001307189581,0.04705882445,0.02043857291,0.024552077,0.000796841748,0.008114396606,2,12661,772.716,0.6220607279,0.01765520153,0.5726921624,0.06402771707,0.001817221692,0.05894628948,0.00004913203759,0.000001394455535,0.00004523277485
1294,3,3HR,FEMALE,WT,CX24,IR,1,199.8823594,554.8889017,29.24705987,312.7817068,0.02961658904,0.08221794365,0.004333539765,0.04634489655,0.02745098062,0.08366013318,0.003921568859,0.04705882445,0.01220017313,0.02473532154,0.002706157016,0.008070503921,3,5002,405.756,0.3602205032,0.0527079561,0.5636834794,0.03996048769,0.005847073145,0.06253132883,0.00007201529453,0.00001053737627,0.0001126916192
1295,1,3HR,FEMALE,WT,CX24,IR,1,829.7882603,1469.26278,65.673205,758.4496926,0.04855402342,0.08597207604,0.003842785547,0.04437973626,0.02745098062,0.08758170158,0.003921568859,0.04444444552,0.04620910604,0.02591463918,0.00226367542,0.007779714635,1,14635,547.934,0.5647650453,0.04469806621,0.5162110571,0.05669889035,0.004487407243,0.05182437257,0.00003859002701,0.000003054189697,0.00003527236468
1296,1,3HR,FEMALE,WT,CX24,IR,1,4451.631497,6992.100857,219.3647138,3424.54388,0.0845771079,0.1328438055,0.004167737847,0.06506334081,0.05882352963,0.1385620981,0.003921568859,0.05751634017,0.0679344519,0.04485251406,0.00252499176,0.0294662207,1,47660,1110.288,0.6366658016,0.03137321934,0.4897732384,0.09340393406,0.004602700668,0.07185362736,0.00001335849353,0.0000006582714926,0.0000102764003
1297,1,3HR,FEMALE,WT,CX24,IR,1,1065.666699,4259.997507,191.2183067,1278.470618,0.04228332733,0.1690273978,0.007587124815,0.0507269221,0.03137255087,0.1699346453,0.006535947789,0.04967320338,0.02796033323,0.07796515475,0.006205341773,0.009438193699,1,22184,646.258,0.2501566484,0.04488695273,0.3001106493,0.04803762616,0.0086196496,0.05763030192,0.00001127644466,0.000002023393109,0.0000135282478
1297,2,3HR,FEMALE,WT,CX24,IR,1,150.0627502,681.847077,3.822222335,311.5137329,0.02255565162,0.1024871602,0.000574511098,0.04682304718,0.01568627544,0.09542483836,0,0.04705882445,0.01664307139,0.04786193884,0.0006566623547,0.008458169041,2,5173,311.68,0.2200827067,0.005605688524,0.4568674464,0.02900884404,0.0007388792451,0.06021916352,0.00004254450158,0.000001083643635,0.00008831769696
1297,3,3HR,FEMALE,WT,CX24,IR,1,3487.949121,7981.448583,271.0862841,3340.805314,0.05749240326,0.1315594479,0.004468357027,0.05506700919,0.04705882445,0.1320261508,0.003921568859,0.05490196124,0.03702448761,0.04538029176,0.003149174108,0.01181773147,3,55787,1074.562,0.4370070276,0.03396454682,0.4185713005,0.06252261497,0.004859309231,0.05988501467,0.000007833492168,0.0000006088254758,0.000007503025804
1298,1,3HR,FEMALE,WT,CX24,IR,1,7307.866864,8819.947939,356.5830189,5265.929563,0.1035064638,0.1249231327,0.005050536364,0.0745850681,0.08627451211,0.1215686277,0.003921568859,0.06535948068,0.06867170056,0.04879375651,0.003587386202,0.03017328182,1,64122,1578.152,0.8285612245,0.04042915234,0.5970476923,0.1139681679,0.005561008997,0.08212360131,0.00001292163726,0.0000006305036079,0.000009311120868
1299,1,3HR,FEMALE,WT,CX24,IR,1,10355.01989,13708.54285,628.4444655,7406.465564,0.1079862751,0.1429581493,0.006553669394,0.07723757523,0.0941176489,0.1464052349,0.005228758324,0.06535948068,0.06988736031,0.05119325648,0.004576770588,0.0362158411,1,88126,1805.724,0.7553698449,0.0458432725,0.5402810236,0.1175024384,0.007131203794,0.08404404562,0.000008571475443,0.0000005202014445,0.000006130778926
1300,1,3HR,FEMALE,WT,CX24,IR,1,1282.411801,3265.614462,165.1725545,1044.146429,0.06003238465,0.1528702585,0.007732073519,0.04887868314,0.04313725606,0.1620915085,0.006535947789,0.04705882445,0.05237576483,0.06866867208,0.005364247921,0.0089083473,1,18575,656.252,0.3927015316,0.05057931866,0.3197396512,0.06903966626,0.008892196744,0.05621245918,0.00002114140143,0.000002722978125,0.00001721344017
1301,1,3HR,FEMALE,WT,CX24,IR,1,628.2627628,1301.521603,37.79869407,648.3921711,0.04686429679,0.09708500693,0.002819535586,0.04836581912,0.04313725606,0.0941176489,0.001307189581,0.04705882445,0.0231415971,0.04036782997,0.003964847485,0.007976035803,1,10920,570.628,0.482714049,0.02904192599,0.4981801068,0.05753322003,0.003461418871,0.05937657244,0.00004420458324,0.000002659517032,0.0000456208889
1302,1,3HR,FEMALE,WT,CX24,IR,1,1909.235352,8211.415874,390.231385,2160.5726,0.04141328689,0.1781140921,0.00846452182,0.04686505141,0.03137255087,0.1934640557,0.007843137719,0.04705882445,0.03299923359,0.07160663081,0.005502887748,0.008532821168,1,41472,1003.524,0.232509884,0.04752303269,0.2631181557,0.04603673207,0.009409514491,0.05209714024,0.000005606430459,0.000001145906459,0.000006344477133
1303,1,3HR,FEMALE,WT,CX24,IR,1,2738.282433,8455.796287,284.0810551,2962.237977,0.04751240493,0.1467179617,0.004929138776,0.05139829571,0.04313725606,0.1464052349,0.002614379162,0.04967320338,0.02500104589,0.06647991195,0.004933913252,0.009567097243,1,51413,1425.248,0.3238349577,0.03359601455,0.3503204047,0.05326050674,0.005525471283,0.05761651677,0.000006298697951,0.0000006534536897,0.000006813848728
1305,1,3HR,FEMALE,WT,CX24,IR,1,690.2588456,5488.896894,166.0326852,1244.3765,0.02699909433,0.214695177,0.006494276975,0.04867310099,0.02352941222,0.2379084975,0.005228758324,0.04705882445,0.01402718064,0.1019012829,0.005390034241,0.009416839653,1,22553,642.876,0.1257554767,0.03024882565,0.2267079386,0.0306060766,0.007361889112,0.05517565291,0.000005575997726,0.000001341232902,0.0000100522298
1306,1,3HR,FEMALE,WT,CX24,IR,1,437.9490339,3013.132108,67.85098285,867.2601522,0.02348755947,0.1615967022,0.003638902867,0.04651186057,0.01960784383,0.1660130769,0.002614379162,0.04444444552,0.02011764668,0.074803603,0.002625434634,0.009030591362,1,16196,514.73,0.1453467748,0.02251842283,0.2878267932,0.02704056767,0.004189366686,0.05354779898,0.000008974238996,0.000001390369402,0.00001777147402
1308,1,3HR,FEMALE,WT,CX24,IR,1,1400.290243,6780.419783,252.2300746,3718.044542,0.02376353805,0.1150666901,0.004280454716,0.06309684252,0.01960784383,0.1124183014,0.003921568859,0.04705882445,0.01210166281,0.03806076816,0.002470111742,0.0614231254,1,53830,1120.256,0.2065196976,0.03719977269,0.5483501997,0.02601319418,0.004685678518,0.06907011968,0.000003836516767,0.0000006910602394,0.00001018670258
1310,1,3HR,FEMALE,WT,CX24,IR,1,845.2784565,1510.521611,96.61961104,751.2915203,0.05417409835,0.09680969112,0.006192373969,0.04815045314,0.04313725606,0.1006535962,0.005228758324,0.04705882445,0.05451288723,0.03607417775,0.004303309926,0.008390481261,1,12876,639.15,0.5595937527,0.06396440168,0.4973722422,0.06564759681,0.007503852986,0.05834820754,0.00004346021689,0.000004967723026,0.00003862785354
1311,1,3HR,FEMALE,WT,CX24,IR,1,391.0823642,622.1477279,21.53333411,305.0457607,0.05218606408,0.08301944594,0.002873409942,0.04070533236,0.03529411927,0.08366013318,0.002614379162,0.03921568766,0.04853938728,0.02944658179,0.001975568963,0.007142809309,1,5694,403.272,0.6286004861,0.03461128787,0.490310817,0.06868323923,0.003781758712,0.05357319296,0.0001103969944,0.000006078554245,0.00008611008376
1311,2,3HR,FEMALE,WT,CX24,IR,1,3828.30599,5663.745244,266.0274604,2985.181775,0.06757225294,0.09996902735,0.004695568977,0.05269052644,0.06274510175,0.09803921729,0.003921568859,0.05228758231,0.04022945878,0.03313104173,0.002881730612,0.011020685,2,51274,1361.656,0.6759318834,0.0469702377,0.5270685115,0.07466368901,0.005188350049,0.05822018519,0.00001318274142,0.0000009160634572,0.00001027944985
1312,1,3HR,FEMALE,WT,CX24,IR,1,708.8196279,782.9411971,28.76732135,494.3764843,0.06936291496,0.0766162244,0.002815081843,0.04837816658,0.04313725606,0.07450980693,0.002614379162,0.04444444552,0.05345336337,0.0239840657,0.00141464341,0.01284253645,1,7794,564.838,0.9053293281,0.03674263336,0.6314350121,0.0909442684,0.00369095732,0.06343039316,0.0001161572143,0.000004714220344,0.00008101552632
1312,2,3HR,FEMALE,WT,CX24,IR,1,4248.706005,7307.967501,329.3987045,3612.41839,0.06569215791,0.1129934984,0.005093059318,0.05585407864,0.04705882445,0.1111111119,0.003921568859,0.05228758231,0.04918532835,0.03904577304,0.003602988972,0.01784166147,2,58726,1325.408,0.5813799808,0.0450739148,0.4943123228,0.072347955,0.005609077827,0.06151310135,0.000009899873664,0.0000007675291148,0.000008417265313
1313,1,3HR,FEMALE,WT,CX24,IR,1,3109.807936,6711.792339,210.0653672,2768.015757,0.05394757457,0.1164332091,0.003644121211,0.04801831481,0.04705882445,0.1124183014,0.002614379162,0.04705882445,0.03149778391,0.04761031527,0.002181091251,0.01102666218,1,51099,1557.528,0.4633349452,0.0312979539,0.4124108163,0.06085848913,0.004110948692,0.05416966589,0.000009067397508,0.0000006124964069,0.000008070819708
1314,1,3HR,FEMALE,WT,CX24,IR,1,1162.94905,1494.245791,99.48497058,590.0340009,0.09287246848,0.1193296431,0.007944814772,0.04711978925,0.05882352963,0.1228758171,0.005228758324,0.04705882445,0.0747721756,0.05894637,0.006196595608,0.008602697203,1,10079,557.456,0.7782849767,0.06657871898,0.3948707801,0.1153833764,0.00987051995,0.05854092677,0.00007721847174,0.000006605686971,0.00003917757516
1314,2,3HR,FEMALE,WT,CX24,IR,1,787.3843375,2828.309876,119.8666708,1011.937283,0.03394483262,0.121930931,0.005167557804,0.04362550795,0.02745098062,0.1176470593,0.003921568859,0.04183006659,0.02159231431,0.05773512779,0.003557936124,0.008794311004,2,19879,728.812,0.2783939427,0.04238102473,0.3577886889,0.03960885042,0.006029813915,0.0509048384,0.0000140044239,0.000002131949531,0.00001799832431
1317,1,3HR,FEMALE,WT,CX24,IR,1,1808.09809,4073.702065,147.6784361,1241.662777,0.06496938879,0.1463780836,0.005306447578,0.04461598191,0.06274510175,0.1398692876,0.002614379162,0.04444444552,0.03514298707,0.0694284332,0.006030023419,0.008386815466,1,24305,824.442,0.443846423,0.03625165359,0.3047996041,0.07439202181,0.006076051681,0.05108672193,0.00001826152738,0.000001491530697,0.00001254061321
1317,2,3HR,FEMALE,WT,CX24,IR,1,406.5882491,2875.139947,8.277124427,973.0797629,0.01959178187,0.1385409313,0.0003988398991,0.04688863118,0.01960784383,0.1385620981,0,0.04705882445,0.009159234887,0.06607747219,0.0006038141585,0.009650167325,2,17916,634.354,0.141415116,0.002878859666,0.3384460516,0.02269414206,0.0004619962283,0.05431344959,0.000007893230408,0.0000001606865185,0.00001889071509
1317,3,3HR,FEMALE,WT,CX24,IR,1,349.8862858,1832.546453,96.56078744,631.8666839,0.02440613043,0.1278282961,0.006735545999,0.04407552204,0.01960784383,0.1281045824,0.005228758324,0.04183006659,0.01706352459,0.05932818923,0.00569155237,0.009063671785,3,12087,488.24,0.1909290132,0.05269213628,0.3448025467,0.0289473224,0.00798881339,0.05227655199,0.00001579622844,0.000004359405665,0.00002852672679
1318,1,3HR,FEMALE,WT,CX24,IR,1,1580.368672,4322.513846,183.7790907,1190.350356,0.06639925516,0.1816105981,0.007721486102,0.05001261948,0.03921568766,0.1830065399,0.006535947789,0.04967320338,0.0596192431,0.09331578457,0.006130857818,0.01038129375,1,20716,678.672,0.3656133279,0.04251671533,0.2753838157,0.0762873466,0.008871359853,0.05746043426,0.00001764883799,0.000002052361234,0.00001329329097
1319,1,3HR,FEMALE,WT,CX24,IR,1,540.5294277,1177.318987,24.85228847,596.1385785,0.04061077594,0.08845371803,0.001867189217,0.04478877374,0.03137255087,0.08366013318,0.001307189581,0.04444444552,0.02674260349,0.03925653817,0.001450361586,0.01017220342,1,10457,644.36,0.4591189251,0.02110922252,0.5063526412,0.05169067875,0.002376617431,0.05700856637,0.00004390541504,0.000002018669075,0.00004842236217
1319,2,3HR,FEMALE,WT,CX24,IR,1,190.352947,711.4248557,64.44183218,405.945108,0.02198578736,0.082169653,0.007443039059,0.04688670686,0.02352941222,0.07712418586,0.006535947789,0.04705882445,0.006724354853,0.04139449344,0.00606730556,0.008982975611,2,6925,388.444,0.2675657808,0.0905813617,0.5706085537,0.02748779018,0.009305679737,0.0586202322,0.00003863765788,0.00001308034104,0.00008239834711
1321,1,3HR,FEMALE,WT,CX24,IR,1,5290.376626,12978.18598,385.9621052,5174.11516,0.05009162257,0.1228831971,0.003654459685,0.04899080766,0.03921568766,0.1228758171,0.002614379162,0.04705882445,0.03838773607,0.04445209368,0.00287442549,0.01164251256,1,96726,2060.494,0.4076360621,0.02973929529,0.3986778405,0.05469446298,0.003990262237,0.05349249591,0.000004214338049,0.000000307459166,0.000004121723636
1322,1,3HR,FEMALE,WT,CX24,IR,1,2443.176547,8634.068205,265.547722,4595.939983,0.03420857669,0.1208914619,0.003718114282,0.06435088186,0.02745098062,0.1189542487,0.002614379162,0.04967320338,0.02347640904,0.04566820828,0.002581315916,0.06235250704,1,64697,1522.12,0.282969336,0.03075580545,0.5323029508,0.03776336688,0.004104482773,0.07103791494,0.000004373762864,0.0000004753822504,0.000008227629577
1324,1,3HR,FEMALE,WT,CX24,IR,1,1898.721627,6055.32305,266.6862839,2347.65236,0.03307704523,0.1054879196,0.004645859692,0.04089772939,0.02352941222,0.1045751646,0.003921568859,0.03921568766,0.02780213882,0.04198425897,0.003112906139,0.009914985133,1,51188,1388.936,0.3135623999,0.0440416278,0.3877005968,0.03709310048,0.005209937562,0.04586333438,0.000006125701334,0.0000008603896967,0.00000757405245
1324,2,3HR,FEMALE,WT,CX24,IR,1,2308.862812,5329.607997,205.1790922,1818.66933,0.0556687839,0.1285016997,0.004947054663,0.04384977287,0.04313725606,0.1359477192,0.003921568859,0.04183006659,0.04143457219,0.04852280898,0.003960659636,0.008774176822,2,37070,1093.256,0.4332143778,0.03849797064,0.3412388549,0.0622838633,0.005534909419,0.04906040815,0.00001168638732,0.000001038520924,0.000009205256405
1327,1,3HR,FEMALE,WT,CX24,IR,1,2169.988293,2762.491573,140.291508,1431.369971,0.0874854174,0.1113728259,0.005656003387,0.05770722347,0.05882352963,0.1006535962,0.003921568859,0.04967320338,0.06502155319,0.05337315329,0.004624841248,0.02813835536,1,21911,640.532,0.7855185205,0.05078441121,0.5181445565,0.09903647909,0.006402788919,0.06532654698,0.00003585041853,0.000002317758715,0.00002364769095
1327,2,3HR,FEMALE,WT,CX24,IR,1,1531.819648,1004.150354,54.56209346,813.6941381,0.1280892757,0.08396608024,0.004562429422,0.06804031592,0.1215686277,0.08104575425,0.003921568859,0.05490196124,0.06858973345,0.02797929168,0.00203230912,0.03485086076,2,9676,576.736,1.525488332,0.05433657745,0.810330978,0.1583112493,0.005638910031,0.0840940614,0.0001576569174,0.000005615603292,0.00008374648388
1327,3,3HR,FEMALE,WT,CX24,IR,1,489.137268,247.1477188,7.627451259,169.5424874,0.143022593,0.07226541486,0.002230248906,0.04957382672,0.1176470593,0.07058823854,0.002614379162,0.04967320338,0.09119413552,0.019276903,0.001102244515,0.008364132803,3,2307,280.126,1.979129204,0.03086191244,0.6859965699,0.2120230897,0.003306220745,0.07349045833,0.000857880019,0.00001337750865,0.0002973543866
1327,4,3HR,FEMALE,WT,CX24,IR,1,172.5803969,247.9215757,12.24705928,147.6366053,0.05040315329,0.07240700224,0.003576828061,0.04311816743,0.04705882445,0.07058823854,0.003921568859,0.04183006659,0.02316774856,0.01561886776,0.001793682817,0.008077087235,4,2240,269.744,0.6961088255,0.04939892483,0.5954972046,0.07704482002,0.005467437178,0.06590919879,0.0003107628685,0.00002205309144,0.0002658469664
1328,1,3HR,FEMALE,WT,CX24,IR,1,2091.603985,5420.725618,337.2065466,1721.288933,0.05876282479,0.1522932409,0.009473690696,0.04835896311,0.03921568766,0.1529411823,0.009150327183,0.04705882445,0.04852873238,0.06525047515,0.005580250238,0.01070121418,1,31843,854.646,0.3858531372,0.06220690188,0.3175384726,0.06568489104,0.0105896601,0.0540554889,0.00001211736134,0.00000195355029,0.000009972002405
1329,1,3HR,FEMALE,WT,CX24,IR,1,1239.290229,1090.112449,79.41438166,622.332043,0.09723736592,0.08553255776,0.006231022492,0.04882950514,0.06666667014,0.07843137532,0.003921568859,0.04705882445,0.08603439369,0.03292748153,0.005942098531,0.01187110734,1,10152,606.08,1.136846231,0.07284971543,0.5708879334,0.1220735056,0.007822535625,0.06130142267,0.0001119824893,0.000007175897895,0.00005623403599
1329,2,3HR,FEMALE,WT,CX24,IR,1,10805.14933,14528.79515,645.8928332,8869.116581,0.07912324406,0.1063905153,0.004729701988,0.06494618948,0.06666667014,0.1019607857,0.003921568859,0.05490196124,0.05676719664,0.03693194468,0.003166825867,0.03068508292,2,125668,2632.632,0.7437058074,0.04445604927,0.6104509346,0.0859817084,0.005139676236,0.0705757757,0.000005918020558,0.0000003537579119,0.000004857648205
1331,1,3HR,FEMALE,WT,CX24,IR,1,622.9333525,2155.155613,105.7464088,770.1464248,0.03610161417,0.1249003543,0.006128450235,0.04463323238,0.02745098062,0.1281045824,0.005228758324,0.04444444552,0.02799360847,0.04993091372,0.005076213662,0.008014966663,1,14815,518.418,0.2890433289,0.0490667162,0.3573507269,0.0420474757,0.007137793372,0.05198423387,0.00001951018082,0.000003311961944,0.00002412087256
1331,2,3HR,FEMALE,WT,CX24,IR,1,660.4980593,1817.524236,114.5398732,792.7817215,0.0376867545,0.1037044526,0.006535425836,0.04523460695,0.02352941222,0.1058823541,0.005228758324,0.04444444552,0.03200775655,0.03900425646,0.004297204406,0.01077491123,2,15013,545.182,0.3634053655,0.06301972262,0.4361877029,0.04399507489,0.007629379417,0.05280634926,0.0000242060458,0.000004197676855,0.00002905400006
1333,1,3HR,FEMALE,WT,CX24,IR,1,514.9647217,1877.05495,81.24444713,745.7150512,0.03155614448,0.1150226699,0.004978518729,0.04569612422,0.02745098062,0.1111111119,0.002614379162,0.04444444552,0.01458698836,0.05655340452,0.005344878513,0.008389006654,1,13591,640.838,0.2743471744,0.04328293485,0.3972792864,0.03789012742,0.005977812312,0.05486829896,0.0000201859447,0.000003184676246,0.00002923105632
1334,1,3HR,FEMALE,WT,CX24,IR,1,850.0823793,2691.674582,119.3385662,1655.171285,0.03548663658,0.1123637897,0.004981781097,0.06909502339,0.03137255087,0.1111111119,0.003921568859,0.04967320338,0.01897636759,0.05063270745,0.004124409704,0.06364383146,1,21011,630.704,0.3158191503,0.04433617904,0.6149225083,0.04045892053,0.005679813726,0.07877641642,0.00001503113371,0.000002110141309,0.00002926669403
1335,1,3HR,FEMALE,WT,CX24,IR,1,1650.105932,5122.279867,202.9895494,2301.464113,0.04777930078,0.1483171145,0.005877621883,0.06663956779,0.03921568766,0.1464052349,0.005228758324,0.05228758231,0.03259747068,0.06481759111,0.003990193207,0.0474454819,1,30890,784.538,0.3221428689,0.03962875021,0.4493046403,0.05341877409,0.006571367736,0.07450515096,0.00001042871055,0.000001282899003,0.00001454531047
1341,1,3HR,FEMALE,WT,CX24,IR,1,265.2902043,586.0470732,24.02483747,274.1960874,0.03652122856,0.0806782865,0.003307384014,0.03774725873,0.02745098062,0.07843137532,0.002614379162,0.03660130873,0.022372084,0.02545240567,0.002136324246,0.007094577904,1,5341,446.896,0.4526772957,0.04099472308,0.4678738279,0.04967051194,0.004498190877,0.05133796807,0.00008475515741,0.000007675477079,0.00008760041713
1341,2,3HR,FEMALE,WT,CX24,IR,1,11211.83953,11690.18854,328.7464168,4430.026262,0.136363896,0.1421818115,0.003998375295,0.053880154,0.08235294372,0.1424836665,0.002614379162,0.05228758231,0.1201983042,0.0587425245,0.003033420599,0.01262328079,2,74678,1759.368,0.9590811553,0.0281215667,0.3789525077,0.1501357766,0.004402185607,0.05932170468,0.00001284288753,0.0000003765709674,0.000005074486565
1342,1,3HR,FEMALE,WT,CX24,IR,1,1593.976515,1480.133368,50.67451167,858.0993687,0.09180834667,0.0852513171,0.002918702435,0.04942399313,0.09019608051,0.08758170158,0.002614379162,0.04705882445,0.04995125358,0.0234573923,0.002033436037,0.01163679947,1,14389,731.194,1.076914115,0.03423644976,0.5797446281,0.1107774352,0.003521753539,0.05963578906,0.00007484287404,0.000002379348791,0.00004029082133
